ano,DirAcc%,MAE/naive
2021,84.61538461538461,0.5529909015946107
2022,50.199203187250994,1.016010366171641
2023,50.8,1.0487383176749925
2024,77.38095238095238,0.8882417378660562
2025,100.0,0.838147068549085
